city,location_name,date,no2,o3,pm10,pm25,so2,year
Hull,Hull Freetown - UKA00450,2023-01-20,19.15277777777778,50.986111111111114,9.430555555555555,5.666666666666667,1.9861111111111112,2023
Hull,Hull Freetown - UKA00450,2023-02-20,24.15277777777778,38.35616438356164,11.452054794520548,7.36986301369863,2.111111111111111,2023
Hull,Hull Freetown - UKA00450,2023-03-20,19.532258064516128,36.75806451612903,10.774193548387096,7.806451612903226,1.8870967741935485,2023
Hull,Hull Freetown - UKA00450,2023-04-20,16.895522388059703,42.62686567164179,10.850746268656716,7.970149253731344,2,2023
Hull,Hull Freetown - UKA00450,2023-05-20,17.984615384615385,45.707692307692305,9.476923076923077,5.723076923076923,1.9076923076923078,2023
Hull,Hull Freetown - UKA00450,2023-06-20,32.608695652173914,34.04347826086956,14.695652173913043,9.956521739130435,3.5072463768115942,2023
Hull,Hull Freetown - UKA00450,2023-07-20,18.77777777777778,41.763888888888886,11.25,7.055555555555555,2.2916666666666665,2023
Hull,Hull Freetown - UKA00450,2023-08-20,20.757142857142856,45.371428571428574,10.571428571428571,6.585714285714285,2.283333333333333,2023
Hull,Hull Freetown - UKA00450,2023-09-20,21.5,44.51428571428571,14.314285714285715,7.0285714285714285,2.702127659574468,2023
Hull,Hull Freetown - UKA00450,2023-10-20,19,49.59154929577465,11.633802816901408,5.704225352112676,2.5272727272727273,2023
Hull,Hull Freetown - UKA00450,2023-11-20,23.71212121212121,45.46969696969697,10.863636363636363,6.136363636363637,3.227272727272727,2023
Hull,Hull Freetown - UKA00450,2023-12-20,30.022222222222222,16.77777777777778,21.266666666666666,16.466666666666665,3.977777777777778,2023
Hull,Hull Freetown - UKA00450,2024-01-21,14.686567164179104,48.97014925373134,11.340425531914894,6,2.234042553191489,2024
Hull,Hull Freetown - UKA00450,2024-02-21,17.690140845070424,55.84507042253521,9.037735849056604,4.886792452830188,2.188679245283019,2024
Hull,Hull Freetown - UKA00450,2024-03-21,24.35632183908046,46.43023255813954,8.04225352112676,5.084507042253521,1.619718309859155,2024
Hull,Hull Freetown - UKA00450,2024-04-21,26.924050632911392,36.88607594936709,17.115942028985508,10.826086956521738,1.7536231884057971,2024
Hull,Hull Freetown - UKA00450,2024-05-21,18.438356164383563,43.861111111111114,22.76271186440678,10.728813559322035,1.0754716981132075,2024
Hull,Hull Freetown - UKA00450,2024-06-21,16.426470588235293,43.794117647058826,12,5.909090909090909,1,2024
Hull,Hull Freetown - UKA00450,2024-07-21,21.142857142857142,48.922077922077925,16.724137931034484,10.120689655172415,1.4310344827586208,2024
Hull,Hull Freetown - UKA00450,2024-08-21,15.8625,48.925,23.183333333333334,14.15,1.3833333333333333,2024
Hull,Hull Freetown - UKA00450,2024-09-21,16.916666666666668,54.80555555555556,21.571428571428573,12.946428571428571,1.5535714285714286,2024
Hull,Hull Freetown - UKA00450,2024-10-21,20.555555555555557,42.382716049382715,20.962962962962962,14.11111111111111,1.3888888888888888,2024
Hull,Hull Freetown - UKA00450,2024-11-21,15.302631578947368,53.671052631578945,22.65,15.083333333333334,1.3103448275862069,2024
Hull,Hull Freetown - UKA00450,2024-12-21,21.46987951807229,44.30769230769231,19.65714285714286,11.9,1.5571428571428572,2024
Hull,Hull Freetown - UKA00450,2025-01-01,6.69375,70.567952,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-02,28.448437499999997,34.824965,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-03,70.38,16.032123333333335,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-04,NA,NA,14.318181818181818,6.7272727272727275,1.6363636363636365,2025
Hull,Hull Freetown - UKA00450,2025-01-05,NA,NA,28.333333333333332,15.523809523809524,2.6666666666666665,2025
Hull,Hull Freetown - UKA00450,2025-01-06,8.574427083333333,67.16165,10.565217391304348,5.130434782608695,2.8260869565217392,2025
Hull,Hull Freetown - UKA00450,2025-01-07,7.2859375,61.30104125,16.391304347826086,7.608695652173913,3.5217391304347827,2025
Hull,Hull Freetown - UKA00450,2025-01-08,3.5,57.53327615384615,10.461538461538462,3.769230769230769,1,2025
Hull,Hull Freetown - UKA00450,2025-01-09,10.403229166666666,52.17837041666667,11.173913043478262,5,0.8695652173913043,2025
Hull,Hull Freetown - UKA00450,2025-01-10,18.433489583333333,32.49659583333333,20.434782608695652,9.347826086956522,1,2025
Hull,Hull Freetown - UKA00450,2025-01-11,14.2640625,54.623972083333335,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-13,31.747500000000002,23.9484,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-14,43.700625,13.470975,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-15,44.465625,6.286455,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-16,35.50875,7.317566666666667,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-17,34.9509375,18.227393333333335,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-18,27.148392857142856,24.794196666666668,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-19,23.769642857142856,26.438273333333335,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-20,28.3475,17.251717777777777,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-21,43.9078125,14.387182727272727,NA,NA,NA,2025
Hull,Hull Freetown - UKA00450,2025-01-22,40.79710227272727,10.295997727272727,NA,NA,NA,2025
